vintage_quarter,repo_full_name,clone_url,stars_at_discovery,archived_at_discovery,created_at_github,first_commit_date,snapshot_date,snapshot_sha,age_days_at_snapshot,is_young_partial,state_n_files,state_parsed_files,state_parse_rate,state_total_lines,state_n_functions,state_mean_comment_len,state_median_comment_len,state_p90_comment_len,state_mean_complexity,state_median_complexity,state_p90_complexity,state_mean_func_len,state_median_func_len,state_p90_func_len,state_mean_body_len,state_median_body_len,state_p90_body_len,state_mean_docstring_len,state_median_docstring_len,state_p90_docstring_len,state_frac_functions_with_docstring,flow_n_commits,flow_n_contributors,flow_mean_added_comment_len,flow_median_hunk_added,flow_mean_hunk_added,flow_median_added_code_lines_per_commit,flow_mean_added_code_lines_per_commit,flow_total_added_code_lines,flow_total_added_comment_lines,flow_total_added_blank_lines,flow_total_raw_added_lines,flow_total_raw_deleted_lines,flow_total_raw_n_files
2014Q3,prompt-toolkit/ptpython,https://github.com/prompt-toolkit/ptpython.git,5451,0,2014-09-29T10:11:42Z,2014-09-29T12:20:21+02:00,2015-03-28,af530e484bdc124eab80d943fc5ee5a967fa5a4b,180,0,14,14,1.0,1840,112,41.709219858156025,42,69,2.5357142857142856,1.0,6,15.732142857142858,6.0,38,14.517857142857142,5.5,36,1.2142857142857142,0.0,3,0.32142857142857145,20,3,41.6953642384106,3.0,13.951864801864804,3.5,70.55,1411,151,360,2048,101,40
2014Q3,beeware/toga,https://github.com/beeware/toga.git,5411,0,2014-08-01T21:44:10Z,2014-04-21T09:07:37+08:00,2014-10-18,5b76afdea0f450d4488f28ea53f08326740bd81d,180,0,6,6,1.0,696,36,46.54054054054054,53.5,70,2.0833333333333335,1.0,3,7.694444444444445,5.0,16,6.333333333333333,4.5,15,1.3611111111111112,0.0,9,0.1388888888888889,7,1,48.955555555555556,1.0,7.440952380952381,1.0,114.0,798,45,291,1183,23,34
2014Q4,mikf/gallery-dl,https://github.com/mikf/gallery-dl.git,19447,0,2014-10-12T19:38:05Z,2014-10-12T21:38:05+02:00,2015-04-10,6a9b3a24afc5d603646a2fd06b4adcf89cb366b4,180,0,19,19,1.0,1030,77,35.935064935064936,36,70,2.168831168831169,1,5,9.012987012987013,7,21,8.688311688311689,6,21,0.3246753246753247,0,1,0.3246753246753247,40,1,36.3,3.230769230769231,10.745152781691244,14.5,34.1,1364,140,263,1803,576,68
2014Q4,dbcli/pgcli,https://github.com/dbcli/pgcli.git,13375,0,2014-10-12T17:32:33Z,2014-10-12T10:31:54-07:00,2015-04-10,659ea22f379b69e1da34f89aae40ef1885dc020c,180,0,18,18,1.0,3834,137,41.5141065830721,43,69,5.401459854014599,3,10,23,9,46,18.919708029197082,7,40,4.08029197080292,0,8,0.4306569343065693,359,22,43.532710280373834,2.0,7.831339074506817,4.0,16.5041782729805,5925,535,1023,9795,4394,572
2014Q4,boto/boto3,https://github.com/boto/boto3.git,9899,0,2014-10-03T21:38:03Z,2014-09-03T16:12:23-07:00,2015-03-02,3bf22f2b57b60ec7d03e50e3670c5ea961cb3bb6,180,0,12,12,1.0,3205,118,47.65797101449275,54,71,3.0338983050847457,2.0,7,21.43220338983051,13.0,50,14.686440677966102,8.5,33,6.745762711864407,5.0,15,0.6610169491525424,142,3,48.11614173228347,2.4863636363636363,10.60399025147626,2.0,26.091549295774648,3705,508,726,11129,4241,334
2014Q4,YelpArchive/elastalert,https://github.com/YelpArchive/elastalert.git,7986,0,2014-11-24T19:39:19Z,2015-02-19T15:03:11-08:00,2015-08-18,5e3908134d1bc5f44e4f5608b684af9e927b2a59,180,0,10,10,1.0,3254,165,47.156565656565654,46.0,74,4.236363636363636,3,9,15.76969696969697,9,34,14.527272727272727,9,31,1.2424242424242424,0,4,0.43636363636363634,192,20,48.05179282868526,2.0,5.578092051840519,2.0,17.510416666666668,3362,251,601,8967,3043,352
2014Q4,HIPS/autograd,https://github.com/HIPS/autograd.git,7527,0,2014-11-24T15:50:23Z,2014-11-24T10:47:33-05:00,2015-05-23,7a13a9c550ce9e435be9ac4a455e9651d425b95e,180,0,21,19,0.9047619047619048,1486,135,43.236363636363635,41,71,1.9111111111111112,1,3,5.814814814814815,4,13,5.6,3,12,0.21481481481481482,0,0,0.08148148148148149,295,5,43.69529085872576,2.3333333333333335,4.208072135781518,5.0,17.396610169491524,5132,361,576,11264,6565,709
2014Q4,pytransitions/transitions,https://github.com/pytransitions/transitions.git,6584,0,2014-10-12T20:59:09Z,2014-10-12T16:06:29-05:00,2015-04-10,bc7d1fa15d027e2509fbc4b4b794bb0371e5297a,180,0,3,3,1.0,408,27,33.333333333333336,29,62,2.8518518518518516,2,7,12.962962962962964,9,33,7.074074074074074,4,15,5.888888888888889,4,15,0.8148148148148148,52,7,26.333333333333332,2.0,6.470554605536521,4.0,11.807692307692308,614,3,78,1035,331,70
2014Q4,xmendez/wfuzz,https://github.com/xmendez/wfuzz.git,6571,0,2014-10-22T21:23:49Z,2014-10-22T22:23:49+01:00,2015-04-20,6b9fca5110274255345bfb48e5704ab587e6f88c,180,0,54,16,0.2962962962962963,6316,1,43.60215053763441,41,73,29,29,29,44,44,44,44,44,44,0,0,0,0.0,94,4,49.32637075718016,3.0,13.87941058259298,7.5,91.48936170212765,8600,383,2181,11734,4924,240
2014Q4,r0x0r/pywebview,https://github.com/r0x0r/pywebview.git,6011,0,2014-11-20T11:05:46Z,2014-11-20T13:38:04+02:00,2015-05-19,c04f316f30a76e343c81ebf9149fb07c3096ea5f,180,0,6,6,1.0,642,33,27.18918918918919,19,65,2.1515151515151514,1,3,12.424242424242424,7,26,10.787878787878787,5,26,1.6363636363636365,0,6,0.24242424242424243,4,2,30.580645161290324,2.6022727272727275,31.051136363636363,16.5,133.5,534,31,189,796,354,11
2014Q4,pyinfra-dev/pyinfra,https://github.com/pyinfra-dev/pyinfra.git,5981,0,2014-10-19T19:37:45Z,2014-10-21T00:19:29+01:00,2015-04-19,f7fc51956e839645713799a325acbfbeddb23d94,180,0,19,17,0.8947368421052632,1306,45,31.436274509803923,29.0,57,3.311111111111111,2,9,15.2,10,34,14.4,10,33,0.8,1,1,0.5555555555555556,64,1,32.06268656716418,2.6965811965811968,5.829003905662945,12.0,26.59375,1702,335,366,2528,1509,121
2014Q4,USArmyResearchLab/Dshell,https://github.com/USArmyResearchLab/Dshell.git,5494,0,2014-12-17T12:04:51Z,2014-12-17T07:04:51-05:00,2015-06-15,bae278ce3c3728fd9c2cda0639065d9a7891fbbb,180,0,47,12,0.2553191489361702,8338,61,35.762331838565025,33,65,4.016393442622951,2,10,14.852459016393443,10,34,13.655737704918034,9,34,1.1967213114754098,0,3,0.4918032786885246,18,7,38.79126213592233,3.8625042215467746,69.59667863657224,31.0,246.55555555555554,4438,618,541,5597,2489,63
2015Q1,3b1b/manim,https://github.com/3b1b/manim.git,93492,0,2015-03-22T18:50:58Z,2015-03-22T12:50:58-06:00,2015-09-18,dfe29de51893b953786df22e708ed33bdc481d48,180,0,28,17,0.6071428571428571,4710,112,35.301492537313436,32,70,2.6339285714285716,2.0,5,11.276785714285714,8.0,24,10.8125,8.0,24,0.4642857142857143,0.0,0,0.08035714285714286,34,1,37.1468253968254,8.5,22.44170668335788,181.5,369.11764705882354,12550,756,1692,22315,10712,280
2015Q1,keras-team/keras,https://github.com/keras-team/keras.git,64319,0,2015-03-28T00:35:42Z,2015-03-27T17:35:42-07:00,2015-09-23,c18a9cd405f29040ebb259aef74963c4b2134494,180,0,39,39,1.0,5585,427,36.170731707317074,30,65,2.496487119437939,1,6,10,5,24,9.362997658079625,5,24,0.6370023419203747,0,0,0.0936768149882904,597,71,40.34158415841584,1.7692307692307692,5.411628033405315,3.0,17.082077051926298,10198,202,1843,21915,12446,980
2015Q1,vnpy/vnpy,https://github.com/vnpy/vnpy.git,45269,0,2015-03-02T03:36:58Z,2015-03-02T11:36:58+08:00,2015-08-29,d4fb389a277a1bf7e457ee1e8d9329d04dbe7515,180,0,55,28,0.509090909090909,48716,189,32.119240769630785,17.0,71,2.4126984126984126,1,6,17.07936507936508,10,44,16.08994708994709,9,44,0.9894179894179894,1,1,0.8677248677248677,19,2,34.396476979641115,28.666666666666668,354.66515747324576,263.0,1265.7894736842106,24050,18223,8346,53887,6983,88
2015Q1,mementum/backtrader,https://github.com/mementum/backtrader.git,23162,0,2015-01-10T07:14:52Z,2015-01-10T08:14:52+01:00,2015-07-09,6bd9dbfcdaa8a914e032cb802b455b9a0d3a967b,180,0,74,65,0.8783783783783784,11052,520,43.61427909133055,47,71,2.0923076923076924,1.0,4,9.478846153846154,5.0,22,8.73076923076923,4.0,21,0.7480769230769231,0.0,3,0.17307692307692307,499,1,47.72297510242672,2.3166666666666664,9.55542823461323,6.0,29.6312625250501,14786,3173,4157,27960,12687,1036
2015Q1,magic-wormhole/magic-wormhole,https://github.com/magic-wormhole/magic-wormhole.git,22919,0,2015-02-10T08:38:44Z,2015-02-10T00:38:44-08:00,2015-08-09,bc54a0bbcacd6553778eec68efdef8364b5cc54a,180,0,23,20,0.8695652173913043,2440,191,47.767790262172284,55,73,2.1780104712041886,2,4,8.99476439790576,6,18,8.879581151832461,6,18,0.11518324607329843,0,0,0.020942408376963352,139,1,51.824,3.0,10.478326432208535,12.0,31.776978417266186,4417,500,584,7924,3852,296
2015Q1,waditu/tushare,https://github.com/waditu/tushare.git,15392,0,2015-01-07T07:51:14Z,2015-01-07T15:51:14+08:00,2015-07-06,8074dd1322738f3374356cbe94259d4cbbbe17d0,180,0,29,28,0.9655172413793104,11472,692,11.330122802793161,12,17,1.5708092485549132,1.0,3,9.526011560693641,3.0,28,7.592485549132948,3.0,23,1.9335260115606936,0.0,7,0.32803468208092484,117,5,44.89502762430939,2.857142857142857,57.19404267203445,17.0,162.43589743589743,19005,362,2211,22634,10644,289
2015Q1,google/yapf,https://github.com/google/yapf.git,13985,0,2015-03-18T18:22:31Z,2015-03-18T13:36:07-07:00,2015-09-14,5610f1521928b5853f67ad390c9cccbfb3779b23,180,0,23,23,1.0,4821,242,48.73136427566807,54,74,3.6942148760330578,2.0,8,14.549586776859504,8.0,29,11.260330578512397,6.0,26,3.2892561983471076,1.0,11,0.512396694214876,228,12,49.08095781071836,1.8461538461538463,3.651067720619218,3.0,19.482456140350877,4442,877,931,13245,2520,583
2015Q1,dask/dask,https://github.com/dask/dask.git,13911,0,2015-01-04T18:50:00Z,2014-12-21T13:26:20-08:00,2015-06-19,ea8c90a3df10bb03b643e9cb69ec1f600e5e8d16,180,0,47,42,0.8936170212765957,12459,546,40.05460750853242,37,70,3.272893772893773,2.0,8,15.353479853479854,7.0,41,9.761904761904763,5.0,24,5.591575091575091,0.0,18,0.4358974358974359,1181,14,43.185955786736024,2.5555555555555554,8.287895426873186,5.0,18.271803556308214,21579,769,4577,38256,19189,2098
2015Q1,pwndbg/pwndbg,https://github.com/pwndbg/pwndbg.git,10846,0,2015-02-22T21:35:19Z,2015-02-10T06:29:29-08:00,2015-08-09,7c0ede41a9d5dcc4590adc7c7342e8c417c1e657,180,0,87,85,0.9770114942528736,19723,357,38.80882352941177,38.0,64,2.8515406162464987,2,7,10.907563025210084,5,27,9.761904761904763,4,24,1.145658263305322,0,4,0.23249299719887956,141,3,35.80995850622406,2.5,13.923549074845367,7.0,272.16312056737587,38375,1205,4059,43639,26682,652
2015Q1,xonsh/xonsh,https://github.com/xonsh/xonsh.git,9637,0,2015-01-21T22:05:27Z,2015-01-21T17:04:13-05:00,2015-07-20,2766f7c7090364f6da71eb9ff139b25fc9d40efb,180,0,28,28,1.0,9621,556,33.54240631163708,30,65,3.508992805755396,2.0,7,13.712230215827338,8.0,30,11.393884892086332,6.0,26,2.318345323741007,1.0,5,0.7032374100719424,737,30,36.779322328410075,2.3333333333333335,8.372666109922514,7.0,21.51696065128901,15858,1151,2076,22576,9787,1215
2015Q2,nvbn/thefuck,https://github.com/nvbn/thefuck.git,97777,0,2015-04-08T15:08:04Z,2015-04-08T18:15:49+02:00,2015-10-05,11c133523ad5595eeebf8ff978a25457c44c3519,180,0,92,92,1.0,3047,312,33.40659340659341,31,70,2.1121794871794872,2.0,4,6.102564102564102,4.0,13,5.4423076923076925,4.0,11,0.6602564102564102,0.0,1,0.1891025641025641,467,51,31.196319018404907,2.5669642857142856,6.335934012319395,3.0,9.556745182012849,4463,163,983,12776,5867,1302
2015Q2,plotly/dash,https://github.com/plotly/dash.git,24401,0,2015-04-10T01:53:08Z,2015-04-09T21:53:08-04:00,2015-10-06,81d6e842e96b7940b3c56101ca021c68b50ae6af,180,0,9,7,0.7777777777777778,596,14,64.53333333333333,72,77,1.9285714285714286,1.0,4,18.5,6.0,31,17.928571428571427,6.0,26,0.5714285714285714,0.0,2,0.14285714285714285,0,0,nan,nan,nan,nan,nan,0,0,0,0,0,0
2015Q2,dbcli/mycli,https://github.com/dbcli/mycli.git,11974,0,2015-04-05T22:39:49Z,2015-04-05T15:39:49-07:00,2015-10-02,97740c5a4f10476ed99635e59942a613163eb996,180,0,25,25,1.0,4078,189,43.02903225806452,46.5,69,4.105820105820106,3,9,17.243386243386244,9,34,13.708994708994709,7,30,3.5343915343915344,0,7,0.4074074074074074,222,16,44.88615888615889,2.0,10.920169830804436,3.0,53.47747747747748,11872,1221,2582,17617,12174,426
2015Q2,eternnoir/pyTelegramBotAPI,https://github.com/eternnoir/pyTelegramBotAPI.git,8775,0,2015-06-26T06:56:25Z,2015-06-26T14:55:13+08:00,2015-12-23,3a08111f107b0c28ea82b8b19aff7dc608964a32,180,0,4,2,0.5,1600,64,46.4,35,75,2.296875,1.0,4,9.359375,7.0,17,8.28125,6.0,15,1.078125,0.0,6,0.140625,180,19,40.15384615384615,2.0,3.6618342310587306,2.0,9.438888888888888,1699,13,271,3418,1246,244
2015Q2,derv82/wifite2,https://github.com/derv82/wifite2.git,8108,0,2015-05-30T06:09:52Z,2015-05-27T09:17:09-07:00,2015-11-23,95b7296444f56b704b5d4f2433307300e4ccc50f,180,0,24,8,0.3333333333333333,3810,26,31.536516853932586,30.0,52,5.1923076923076925,2.5,13,36.07692307692308,12.5,156,34.11538461538461,10.0,153,1.9615384615384615,1.0,5,0.5769230769230769,43,1,34.91202346041056,4.522580645161291,5.571208031618091,37.0,73.46511627906976,3159,341,543,4154,874,159
2015Q2,bndr/pipreqs,https://github.com/bndr/pipreqs.git,7464,0,2015-04-22T16:38:14Z,2015-04-22T18:38:14+02:00,2015-10-19,717084391321c1b489bc10709c9780cbb39dc6c3,180,0,2,2,1.0,219,11,26,18,42,6,4,11,14.181818181818182,10,31,14.181818181818182,10,31,0,0,0,0.0,65,11,24.0,1.2916666666666665,2.4237226157680705,2.0,6.076923076923077,395,4,37,708,460,94
2015Q2,ibis-project/ibis,https://github.com/ibis-project/ibis.git,6658,0,2015-04-17T20:43:46Z,2014-11-11T17:15:16-08:00,2015-05-10,6ab8b4293308bbda73d0f01583d8a20ab28bba67,180,0,28,25,0.8928571428571429,11134,767,43.54070351758794,44,71,1.9895697522816167,1,4,8.241199478487614,5,18,6.998696219035202,4,16,1.242503259452412,0,4,0.12385919165580182,110,3,43.671352074966535,4.916666666666667,14.18557712748013,18.0,117.2909090909091,12902,1494,4429,26105,8561,440
2015Q2,django/channels,https://github.com/django/channels.git,6355,0,2015-06-03T17:16:20Z,2015-06-03T18:17:46+01:00,2015-11-30,17e42a85fb24a555ab409b865b2c676fadc9f98c,180,0,39,38,0.9743589743589743,1842,129,39.94166666666667,38.5,67,2.0387596899224807,1,4,10.689922480620154,7,23,8.744186046511627,5,20,1.945736434108527,0,4,0.4728682170542636,73,8,40.20657276995305,2.1671732522796354,7.330782685888483,6.0,35.54794520547945,2595,213,450,3696,1757,239
2015Q2,chainer/chainer,https://github.com/chainer/chainer.git,5919,0,2015-06-05T05:50:37Z,2015-04-12T23:23:58+09:00,2015-10-09,3a7bc835aca856cf08b23ff39ec38c70dbe735e2,180,0,164,164,1.0,23625,1178,44.773775216138326,37.0,79,2.019524617996604,1.0,4,10.034804753820033,5.0,22,7.235144312393888,4.0,16,2.799660441426146,0.0,13,0.2436332767402377,1558,29,40.35157972079353,1.8541666666666665,8.299982730640782,2.0,35.53658536585366,55366,2722,11482,115801,72024,4172
2015Q3,apache/superset,https://github.com/apache/superset.git,74684,0,2015-07-21T18:55:34Z,2015-07-02T22:16:59+00:00,2015-12-29,3a3e7c8964bb173fd106b64ba2364d87eba0ef3a,180,0,23,22,0.9565217391304348,7122,183,41.41044776119403,40.0,63,2.726775956284153,1,5,13.693989071038251,5,27,13.142076502732241,4,26,0.5519125683060109,0,0,0.08196721311475409,264,9,39.64032697547684,2.7142857142857144,10.27470272520259,8.5,46.234848484848484,12206,367,1234,14272,6753,484
2015Q3,python-telegram-bot/python-telegram-bot,https://github.com/python-telegram-bot/python-telegram-bot.git,29458,0,2015-07-07T15:30:39Z,2015-07-07T12:30:39-03:00,2016-01-03,3779d454f365d1d2cbf8b55cd146d8d847eb04ae,180,0,32,32,1.0,4661,145,44.48820326678766,63,71,2.420689655172414,2,5,16.386206896551723,12,37,10.524137931034483,7,24,5.862068965517241,6,13,0.7379310344827587,353,21,42.333333333333336,2.0,17.920646092702054,1.0,31.0,10943,810,1503,19856,11845,868
2015Q3,HumanSignal/labelImg,https://github.com/HumanSignal/labelImg.git,25052,1,2015-09-17T01:33:59Z,2015-09-17T10:37:20+08:00,2016-03-15,f6663a6327c9ccf819543345ebce8876cc3a29d6,180,0,12,8,0.6666666666666666,2321,53,37.43089430894309,39,57,2.1132075471698113,1,4,7.339622641509434,5,20,7.2075471698113205,4,19,0.1320754716981132,0,0,0.05660377358490566,17,3,39.333333333333336,2.75,4.867647058823529,11.0,17.470588235294116,297,15,68,380,169,23
2015Q3,Rapptz/discord.py,https://github.com/Rapptz/discord.py.git,16170,0,2015-08-21T22:19:08Z,2015-08-21T18:18:34-04:00,2016-02-17,3862b1abcffc26129d7be381b126d01db54a40a4,180,0,30,29,0.9666666666666667,8307,409,38.42156862745098,38.0,64,2.254278728606357,1,5,13.97799511002445,7,35,8.860635696821516,5,20,5.117359413202934,0,21,0.43765281173594134,461,13,42.32463768115942,2.4,8.054805207296756,6.0,24.468546637744033,11280,345,2423,14907,5927,720
2015Q3,jsvine/pdfplumber,https://github.com/jsvine/pdfplumber.git,10722,0,2015-08-24T03:14:48Z,2015-08-23T23:14:33-04:00,2016-02-19,d994f547309cd0f0b61d0ff51ed8d1cc46c1eafc,180,0,4,4,1.0,334,25,21.5,21.5,22,2.92,2,7,11.88,5,27,11.88,5,27,0,0,0,0.0,11,1,21.5,2.5,11.721282051282051,2.0,29.09090909090909,320,2,68,419,63,22
2015Q3,vega/altair,https://github.com/vega/altair.git,10469,0,2015-09-19T03:14:04Z,2015-09-18T20:14:04-07:00,2016-03-16,6875713617240d44dfa7779d51843fef682c2759,180,0,10,10,1.0,2367,73,33.0253164556962,31,55,3.191780821917808,2,6,11.054794520547945,5,27,9.917808219178083,5,24,1.1369863013698631,0,5,0.1780821917808219,102,6,35.632075471698116,2.8333333333333335,29.537599721598788,7.5,32.411764705882355,3306,106,585,5226,1825,144
2015Q3,byt3bl33d3r/CrackMapExec,https://github.com/byt3bl33d3r/CrackMapExec.git,9163,1,2015-08-14T14:11:55Z,2015-08-14T16:11:55+02:00,2016-02-10,2427ccaa9bd56edbb05381ca31fb7a7951e607ce,180,0,18,16,0.8888888888888888,1981,55,52.6551724137931,50,109,5.763636363636364,2,8,23.89090909090909,13,33,23.69090909090909,12,33,0.2,0,0,0.05454545454545454,131,5,52.045801526717554,2.3333333333333335,4.226863916973228,8.0,46.80916030534351,6132,131,901,12668,8716,276
2015Q3,n1nj4sec/pupy,https://github.com/n1nj4sec/pupy.git,9000,1,2015-09-21T17:30:53Z,2015-09-21T19:30:54+02:00,2016-03-19,6f942ce3204ca41689ceb840e6388fb4c563a786,180,0,154,129,0.8376623376623377,23903,1163,55.689765947682424,48,72,3.061049011177988,2,7,12.750644883920895,8,28,10.950988822012038,6,25,1.7996560619088564,0,5,0.3989681857265692,158,7,56.592900302114806,3.375,19.866586636736162,16.0,143.8860759493671,22734,2648,4050,29432,3795,530
2015Q3,patroni/patroni,https://github.com/patroni/patroni.git,8713,0,2015-07-08T09:27:19Z,2015-03-15T23:16:48-07:00,2015-09-11,30a7d50a562e0246087fe891effdcfa9926d6aad,180,0,12,12,1.0,1549,137,42.19230769230769,35.5,81,2.9197080291970803,2,6,8.518248175182482,6,20,7.773722627737226,5,17,0.7445255474452555,0,4,0.1678832116788321,293,7,47.94871794871795,1.625,4.678898940036113,3.0,19.98976109215017,5857,117,977,10238,6512,558
2015Q3,graphql-python/graphene,https://github.com/graphql-python/graphene.git,8238,0,2015-09-24T09:18:18Z,2015-09-24T02:11:50-07:00,2016-03-22,bf60aca951011554dab3393926a8b27e5a835f7c,180,0,69,69,1.0,4197,358,46.61306532663317,51,69,2.1731843575418996,1.0,4,6.759776536312849,4.0,15,6.4525139664804465,4.0,14,0.30726256983240224,0.0,0,0.06424581005586592,346,13,43.830357142857146,2.0,4.016842557811216,4.0,19.502890173410403,6748,336,1506,20163,11317,1378
2015Q4,donnemartin/awesome-aws,https://github.com/donnemartin/awesome-aws.git,14139,0,2015-10-12T12:02:47Z,2015-10-12T08:06:20-04:00,2016-04-09,f5cf8ce7c327045064b0738bb1796ad0de10a048,180,0,5,5,1.0,395,14,41.67391304347826,49.5,69,3.2142857142857144,2.5,6,17.857142857142858,14.0,23,11,5.5,18,6.857142857142857,8.0,10,0.9285714285714286,12,1,41.67391304347826,22.0,36.833333333333336,0.5,23.916666666666668,287,46,66,653,61,22
2015Q4,aboul3la/Sublist3r,https://github.com/aboul3la/Sublist3r.git,11036,0,2015-12-15T00:55:25Z,2015-12-15T02:55:25+02:00,2016-06-12,c10a20c706a774d6ec328f7bd5f027d174cc8706,180,0,3,1,0.3333333333333333,1330,0,42.289308176100626,42,75,,,,,,,,,,,,,,13,6,47.54545454545455,2.0,1.9479947403024327,2.0,17.153846153846153,223,11,24,258,251,13
2015Q4,shidenggui/easytrader,https://github.com/shidenggui/easytrader.git,10172,0,2015-12-05T11:28:55Z,2015-12-05T19:28:55+08:00,2016-06-02,4b35d1c254e4b207789cd7550ab0487829767718,180,0,14,14,1.0,2153,155,16.305882352941175,11,38,2.3161290322580643,1,5,11.2,9,21,9.374193548387098,7,19,1.8258064516129033,1,6,0.5032258064516129,148,21,22.635036496350367,2.0,6.916993272789637,6.0,23.054054054054053,3412,137,458,4371,1537,304
2015Q4,drivendataorg/cookiecutter-data-science,https://github.com/drivendataorg/cookiecutter-data-science.git,10044,0,2015-10-30T19:19:57Z,2015-10-30T15:09:43-04:00,2016-04-27,34867e1bff534ff813cb1716c36bdb157c3fbdd7,180,0,6,6,1.0,25,1,,,,1,1,1,3,3,3,3,3,3,0,0,0,0.0,8,4,nan,nan,nan,0.0,0.0,0,0,0,294,25,5
2015Q4,conan-io/conan,https://github.com/conan-io/conan.git,9508,0,2015-12-01T13:17:02Z,2015-12-01T14:18:01+01:00,2016-05-29,8f5d2a898ba37049baf8de161e615973756a2606,180,0,112,112,1.0,16139,782,37.952488687782804,34.0,70,2.6956521739130435,2.0,5,10.363171355498721,7.0,22,9.341432225063938,6.0,19,1.0217391304347827,0.0,4,0.34398976982097185,201,18,46.54090909090909,2.0,3.857565356125407,5.0,20.676616915422887,4156,220,530,8465,3721,636
2015Q4,tensorpack/tensorpack,https://github.com/tensorpack/tensorpack.git,6283,0,2015-12-25T23:08:44Z,2015-12-25T18:08:44-05:00,2016-06-22,9908baa28e23ae9c1feaadf04bb984976f6926b9,180,0,78,77,0.9871794871794872,7361,600,33.14218009478673,33.0,55,2.1366666666666667,1.0,4,8.226666666666667,5.0,18,6.766666666666667,4.0,15,1.46,0.0,5,0.36333333333333334,365,4,34.2133971291866,2.3819444444444446,7.09787368450552,20.0,41.298630136986304,15074,1045,2273,23992,13998,1504
2015Q4,anishathalye/neural-style,https://github.com/anishathalye/neural-style.git,5548,0,2015-11-21T23:40:00Z,2015-11-22T02:15:26-06:00,2016-05-20,85ac3d08608c065f5f7f161774a8ff17e4bfcc30,180,0,3,3,1.0,344,12,31.692307692307693,26,68,4.416666666666667,1.0,16,24.083333333333332,3.5,62,23.333333333333332,3.5,62,0.75,0.0,0,0.08333333333333333,21,4,30.142857142857142,2.5384615384615383,2.8191028548171406,7.0,20.142857142857142,423,14,42,479,334,28
2015Q4,shidenggui/easyquotation,https://github.com/shidenggui/easyquotation.git,5387,0,2015-12-23T12:04:33Z,2015-12-23T20:04:33+08:00,2016-06-20,d575ce29c24d5dd0fe68d61cbfd3b4b911697c5c,180,0,9,9,1.0,671,31,18.16822429906542,14,36,3.774193548387097,2,7,14.935483870967742,9,41,13.451612903225806,9,37,1.4838709677419355,0,6,0.41935483870967744,34,7,22.32456140350877,2.416666666666667,7.957919531448944,8.5,19.852941176470587,675,114,116,1099,368,54
2015Q4,dschep/ntfy,https://github.com/dschep/ntfy.git,4977,0,2015-12-17T21:15:49Z,2015-12-17T16:02:12-05:00,2016-06-14,08f2f1ec34cc67da655c9b40e62fe9a90feaff09,180,0,14,14,1.0,855,26,40.23529411764706,43,63,4.461538461538462,3.0,12,22.923076923076923,14.0,47,20.73076923076923,14.0,43,2.1923076923076925,0.0,11,0.23076923076923078,190,4,49.54545454545455,1.6,4.297416583921009,1.0,6.726315789473684,1278,22,188,3511,1752,310
2015Q4,constverum/ProxyBroker,https://github.com/constverum/ProxyBroker.git,4158,0,2015-10-11T15:13:37Z,2015-10-11T18:12:01+03:00,2016-04-08,9eecf33a05efcf5c8dc755614fff9ce163c32cd0,180,0,10,10,1.0,1837,117,32.32258064516129,27,67,3.324786324786325,2,7,10.897435897435898,8,21,10.897435897435898,8,21,0,0,0,0.0,45,1,41.47770700636943,2.75,37.39177950238799,4.0,106.08888888888889,4774,1256,843,7133,5863,100
2016Q1,littlecodersh/ItChat,https://github.com/littlecodersh/ItChat.git,26466,0,2016-01-19T07:49:48Z,2016-01-19T15:49:48+08:00,2016-07-17,caf1ae5ef8695f617960c1a05d52e547b8b73605,180,0,7,5,0.7142857142857143,710,35,27.130434782608695,16,60,1.7142857142857142,1,3,3.9714285714285715,2,9,3.9714285714285715,2,9,0,0,0,0.0,52,1,31.153333333333332,4.0,10.266542524603851,45.5,97.59615384615384,5075,150,209,5508,4791,183
2016Q1,netbox-community/netbox,https://github.com/netbox-community/netbox.git,21493,0,2016-02-29T14:15:46Z,2016-03-01T11:23:03-05:00,2016-08-28,58e3d5ae09766b943ca9a4e3cb01927238acc212,180,0,155,153,0.9870967741935484,16175,496,20.954497354497356,12,58,2.6955645161290325,2.0,6,10.5,7.0,26,9.96774193548387,5.0,25,0.532258064516129,0.0,3,0.11693548387096774,428,10,30.14967105263158,2.0,3.93141242746418,6.0,20.939252336448597,8962,608,1687,12063,6822,1015
2016Q1,Data-Centric-AI-Community/fg-data-profiling,https://github.com/Data-Centric-AI-Community/fg-data-profiling.git,13689,0,2016-01-09T23:47:55Z,2016-01-09T18:45:18-05:00,2016-07-07,79a015af04651c102e94fe600218c4b91c242a4f,180,0,6,6,1.0,816,37,34.303030303030305,38,50,2.945945945945946,1,6,23.054054054054053,7,44,20.83783783783784,6,44,2.2162162162162162,0,11,0.1891891891891892,44,5,30.7,2.235294117647059,24.795083814036083,8.5,57.59090909090909,2534,80,519,3189,2324,83
