repo,quarter,pooled_n_commits,pooled_n_contributors,pooled_mean_added_comment_len,pooled_median_hunk_added,pooled_mean_hunk_added,pooled_median_added_code_lines_per_commit,pooled_mean_added_code_lines_per_commit,pooled_total_added_code_lines,pooled_total_added_comment_lines,pooled_total_added_blank_lines,pooled_total_raw_added_lines,pooled_total_raw_deleted_lines,pooled_total_raw_n_files,excltop_n_commits,excltop_n_contributors,excltop_mean_added_comment_len,excltop_median_hunk_added,excltop_mean_hunk_added,excltop_median_added_code_lines_per_commit,excltop_mean_added_code_lines_per_commit,excltop_total_added_code_lines,excltop_total_added_comment_lines,excltop_total_added_blank_lines,excltop_total_raw_added_lines,excltop_total_raw_deleted_lines,excltop_total_raw_n_files,top_contributor,top_contributor_share_overall
sqlalchemy,2026Q1,57,22,57.531969309462916,3.0,3.7054303251077063,10.0,46.50877192982456,2651,391,483,8714,1963,481,31,21,46.017699115044245,2.208333333333333,3.479928051260226,8.0,48.45161290322581,1502,113,330,4549,597,123,Mike Bayer,0.7089552238805971
sqlalchemy,2026Q2,78,29,50.705263157894734,2.166666666666667,3.778177222210319,4.5,32.67948717948718,2549,95,386,8061,2040,367,49,28,50.413333333333334,2.0,3.89911333912259,5.0,41.326530612244895,2025,75,303,5548,1447,295,Mike Bayer,0.7089552238805971
sympy,2014Q1,610,56,42.31582584657913,2.0,6.462171615095926,3.0,34.74426229508197,21194,1447,3559,33935,28383,1478,610,56,42.31582584657913,2.0,6.462171615095926,3.0,34.74426229508197,21194,1447,3559,33935,28383,1478,Oscar Benjamin,0.06266583680020965
sympy,2014Q2,516,50,45.203230148048455,2.0,14.102091606961332,4.0,31.757751937984494,16387,743,3389,28419,71644,1065,516,50,45.203230148048455,2.0,14.102091606961332,4.0,31.757751937984494,16387,743,3389,28419,71644,1065,Oscar Benjamin,0.06266583680020965
sympy,2014Q3,583,35,46.462482946794,2.0,5.48044013492321,5.0,21.77358490566038,12694,733,2091,22272,11491,1347,583,35,46.462482946794,2.0,5.48044013492321,5.0,21.77358490566038,12694,733,2091,22272,11491,1347,Oscar Benjamin,0.06266583680020965
sympy,2014Q4,387,50,47.1284046692607,2.0,3.899421832449001,4.0,11.155038759689923,4317,257,508,8480,4397,778,387,50,47.1284046692607,2.0,3.899421832449001,4.0,11.155038759689923,4317,257,508,8480,4397,778,Oscar Benjamin,0.06266583680020965
sympy,2015Q1,380,59,47.742160278745644,2.0,5.10510592622566,3.0,17.221052631578946,6544,287,740,11070,6350,1463,380,59,47.742160278745644,2.0,5.10510592622566,3.0,17.221052631578946,6544,287,740,11070,6350,1463,Oscar Benjamin,0.06266583680020965
sympy,2015Q2,399,33,45.66347305389222,2.0,6.66321552618389,3.0,33.849624060150376,13506,835,2526,21810,12375,788,399,33,45.66347305389222,2.0,6.66321552618389,3.0,33.849624060150376,13506,835,2526,21810,12375,788,Oscar Benjamin,0.06266583680020965
sympy,2015Q3,574,42,45.32032520325203,2.0,6.291832133861824,5.0,17.538327526132406,10067,615,1582,19139,10608,996,574,42,45.32032520325203,2.0,6.291832133861824,5.0,17.538327526132406,10067,615,1582,19139,10608,996,Oscar Benjamin,0.06266583680020965
sympy,2015Q4,340,49,43.5,2.0,6.097803486313176,2.0,14.352941176470589,4880,254,875,9980,12633,631,340,49,43.5,2.0,6.097803486313176,2.0,14.352941176470589,4880,254,875,9980,12633,631,Oscar Benjamin,0.06266583680020965
sympy,2016Q1,703,81,40.18663761801017,2.0,14.679865955254535,3.0,21.812233285917497,15334,1377,2776,26278,11783,1326,702,80,40.18663761801017,2.0,14.694883024381273,3.0,21.836182336182336,15329,1377,2775,26269,11782,1324,Oscar Benjamin,0.06266583680020965
sympy,2016Q2,691,50,43.440345368916795,2.4285714285714284,7.818974944335367,8.0,23.61794500723589,16320,1274,2577,27354,15292,1132,691,50,43.440345368916795,2.4285714285714284,7.818974944335367,8.0,23.61794500723589,16320,1274,2577,27354,15292,1132,Oscar Benjamin,0.06266583680020965
sympy,2016Q3,603,44,44.93127962085308,2.0,5.4174711941289475,4.0,24.378109452736318,14700,844,2488,23350,16297,950,603,44,44.93127962085308,2.0,5.4174711941289475,4.0,24.378109452736318,14700,844,2488,23350,16297,950,Oscar Benjamin,0.06266583680020965
sympy,2016Q4,292,51,48.78492239467849,2.0,3.7863400523580344,2.0,26.45205479452055,7724,451,1004,11878,8010,481,292,51,48.78492239467849,2.0,3.7863400523580344,2.0,26.45205479452055,7724,451,1004,11878,8010,481,Oscar Benjamin,0.06266583680020965
sympy,2017Q1,451,64,40.52407407407407,1.8333333333333333,4.269786528086602,2.0,15.802660753880266,7127,540,1260,14121,12197,866,451,64,40.52407407407407,1.8333333333333333,4.269786528086602,2.0,15.802660753880266,7127,540,1260,14121,12197,866,Oscar Benjamin,0.06266583680020965
sympy,2017Q2,528,46,48.17594654788419,2.0,11.982286372262015,6.0,46.36931818181818,24483,898,3438,58718,37719,1179,528,46,48.17594654788419,2.0,11.982286372262015,6.0,46.36931818181818,24483,898,3438,58718,37719,1179,Oscar Benjamin,0.06266583680020965
sympy,2017Q3,1036,67,54.968995633187774,2.0,12.331115715173757,4.0,97.83590733590734,101358,2290,16837,150467,108383,2343,1036,67,54.968995633187774,2.0,12.331115715173757,4.0,97.83590733590734,101358,2290,16837,150467,108383,2343,Oscar Benjamin,0.06266583680020965
sympy,2017Q4,553,71,42.416,2.0,14.429743137539086,2.0,33.92224231464738,18759,875,3761,27968,16136,1087,553,71,42.416,2.0,14.429743137539086,2.0,33.92224231464738,18759,875,3761,27968,16136,1087,Oscar Benjamin,0.06266583680020965
sympy,2018Q1,985,67,43.652270210409746,2.0,4.656722328754453,2.0,15.256852791878172,15028,903,2315,25015,13492,1852,985,67,43.652270210409746,2.0,4.656722328754453,2.0,15.256852791878172,15028,903,2315,25015,13492,1852,Oscar Benjamin,0.06266583680020965
sympy,2018Q2,430,40,49.71926605504587,2.0,6.179326837821758,4.0,89.24883720930232,38377,545,5351,54665,31800,791,430,40,49.71926605504587,2.0,6.179326837821758,4.0,89.24883720930232,38377,545,5351,54665,31800,791,Oscar Benjamin,0.06266583680020965
sympy,2018Q3,732,46,47.56320657759507,1.7320574162679425,4.838221266546332,3.0,121.56830601092896,88988,973,4200,115820,87744,1458,724,45,47.514316012725345,1.7207792207792207,4.804442379839148,3.0,122.7196132596685,88849,943,4170,115443,87710,1448,Oscar Benjamin,0.06266583680020965
sympy,2018Q4,534,50,47.55194805194805,2.0,5.058567673301838,2.0,12.097378277153558,6460,308,931,11377,5279,1034,477,49,47.08582089552239,2.0,5.027685543022602,2.0,12.857442348008385,6133,268,867,9881,4422,865,Oscar Benjamin,0.06266583680020965
sympy,2019Q1,1374,75,42.44994944388271,1.5,11.720305449487952,2.0,16.67976710334789,22918,989,4163,36724,25193,2635,1309,74,42.379120879120876,1.5,12.01471485841825,2.0,16.885408708938122,22103,910,4024,34918,23897,2501,Oscar Benjamin,0.06266583680020965
sympy,2019Q2,1222,70,43.0479797979798,1.7142857142857142,4.769762499119617,2.0,12.199672667757774,14908,792,2181,27063,12779,2179,1061,69,43.42112299465241,1.9,5.0911330276488185,2.0,13.247879359095194,14056,748,2142,25591,11629,1920,Oscar Benjamin,0.06266583680020965
sympy,2019Q3,1176,58,21.784510077322853,2.0,4.947403402223952,3.0,61.21513605442177,71989,7889,25554,126721,96412,3044,1082,57,21.318252126836814,2.0,4.763865600689419,3.0,65.46672828096118,70835,7758,25374,124626,95355,2842,Oscar Benjamin,0.06266583680020965
sympy,2019Q4,803,53,41.77857142857143,1.9878048780487805,4.49869532872144,2.0,14.65255292652553,11766,560,2284,24052,15574,1906,606,52,39.84168865435356,2.0,4.882533434322658,2.0,15.057755775577558,9125,379,1782,14943,8222,923,Oscar Benjamin,0.06266583680020965
sympy,2020Q1,1386,75,45.23139528401806,1.5,11.297810383527452,2.0,268.15656565656565,371665,17939,109580,725669,48094,4163,1189,74,45.16353809496135,1.5,7.424044596689817,2.0,304.2052144659378,361700,17207,107686,707878,32237,3645,Oscar Benjamin,0.06266583680020965
sympy,2020Q2,952,61,49.034108527131785,2.0,5.307956631231387,3.0,19.380252100840337,18450,645,2814,37049,25915,2389,871,60,48.51068376068376,2.0,4.7201402956416345,3.0,19.241102181400688,16759,468,2571,34128,24395,2041,Oscar Benjamin,0.06266583680020965
sympy,2020Q3,674,60,46.600931677018636,2.0,4.634628985649398,5.0,28.3486646884273,19107,644,3019,34728,26791,1694,662,59,47.282679738562095,2.0,4.551546321022213,5.0,27.880664652567976,18457,612,2884,32194,25726,1632,Oscar Benjamin,0.06266583680020965
sympy,2020Q4,637,61,50.83815028901734,2.0,4.911067529751248,3.0,15.940345368916798,10154,346,2317,18282,8831,1434,590,60,50.34586466165413,1.9777777777777779,3.6756858984488097,3.0,15.267796610169492,9008,266,2065,16186,8517,1345,Oscar Benjamin,0.06266583680020965
sympy,2021Q1,558,47,39.05269320843092,2.0,7.242194681173648,4.0,32.657706093189965,18223,854,3318,31616,19521,1194,494,46,43.587073608617594,2.0,5.9303991566873,3.5,30.67408906882591,15153,557,2689,25976,16294,1061,Oscar Benjamin,0.06266583680020965
sympy,2021Q2,707,55,43.45158197507191,2.0,5.455880171086178,5.0,24.224893917963225,17127,1043,2764,29953,21579,1571,598,54,43.729088639200995,2.0,5.612843723678482,4.0,23.36622073578595,13973,801,2133,24508,18149,1243,Oscar Benjamin,0.06266583680020965
sympy,2021Q3,808,55,46.65034965034965,1.5138888888888888,4.693325278921711,3.0,17.198019801980198,13896,572,1978,22471,13600,1796,754,54,46.944325481798714,1.5,4.785306548243264,3.0,17.867374005305038,13472,467,1870,21531,13195,1679,Oscar Benjamin,0.06266583680020965
sympy,2021Q4,789,43,43.51575262543757,1.5714285714285714,4.3827197207017505,4.0,25.809885931558934,20364,857,2620,36375,21656,3527,767,42,43.48986889153755,1.65,3.9852920332634034,4.0,24.897001303780964,19096,839,2522,34975,20635,3449,Oscar Benjamin,0.06266583680020965
sympy,2022Q1,574,42,48.40918580375783,1.9069767441860466,3.7156608452569686,3.0,14.590592334494774,8375,479,839,13473,9332,1352,552,41,46.91885441527446,2.0,3.7734348979856867,3.0,14.867753623188406,8207,419,820,13155,9098,1318,Oscar Benjamin,0.06266583680020965
sympy,2022Q2,276,44,48.04504504504504,2.0,5.052338826857242,3.0,32.3731884057971,8935,222,645,12961,9530,677,260,43,47.004975124378106,2.0,5.105744378763877,3.0,34.09615384615385,8865,201,638,12521,8862,620,Oscar Benjamin,0.06266583680020965
sympy,2022Q3,412,47,43.73719676549865,2.0,6.482243231896484,4.0,35.74271844660194,14726,742,1208,22479,14967,908,380,46,43.74741506646972,2.0,6.812455107993538,4.0,37.60263157894737,14289,677,1172,21592,12136,831,Oscar Benjamin,0.06266583680020965
sympy,2022Q4,337,38,53.61139896373057,1.5,5.294148987935563,2.0,13.786350148367953,4646,193,760,8056,92766,622,334,37,53.61139896373057,1.5,5.339254960768794,2.0,13.82934131736527,4619,193,760,8017,92736,610,Oscar Benjamin,0.06266583680020965
sympy,2023Q1,740,54,49.22823984526112,1.5,6.2134700018240645,2.0,20.885135135135137,15455,517,2262,25656,14681,1560,691,53,49.02777777777778,1.4907407407407407,6.270681219356401,2.0,21.489146164978294,14849,360,2167,24399,13962,1435,Oscar Benjamin,0.06266583680020965
sympy,2023Q2,446,43,45.25974025974026,1.5584415584415585,5.964020816452324,2.0,15.269058295964125,6810,231,1234,11646,5266,700,434,42,45.074561403508774,1.6,6.1015265601136175,2.0,14.956221198156681,6491,228,1207,11230,4957,648,Oscar Benjamin,0.06266583680020965
sympy,2023Q3,1306,48,46.74296675191816,2.2,13.506181912904918,3.0,26.145482388973967,34146,2346,7106,65266,31095,2170,1155,47,45.230517354289454,2.075,14.72688405650699,2.0,23.232034632034633,26833,1527,5412,52287,27638,1756,Oscar Benjamin,0.06266583680020965
sympy,2023Q4,360,26,47.39696312364425,2.0,9.97970958327656,4.0,34.83611111111111,12541,461,2650,25948,14604,729,253,25,48.02880658436214,2.0,11.049994090001416,4.0,27.09090909090909,6854,243,1297,13936,11278,413,Oscar Benjamin,0.06266583680020965
sympy,2024Q1,395,49,49.38095238095238,1.3333333333333333,3.997794707393997,2.0,10.417721518987342,4115,105,740,7125,3336,697,356,48,48.25806451612903,1.3333333333333333,4.060178608266196,1.0,9.904494382022472,3526,93,606,6216,3098,623,Oscar Benjamin,0.06266583680020965
sympy,2024Q2,387,39,48.01604278074866,1.625,3.806024286839339,2.0,10.24547803617571,3965,187,507,7846,4525,710,336,38,47.88732394366197,1.5147058823529411,3.6093710045076475,2.0,9.651785714285714,3243,142,291,6512,4075,591,Oscar Benjamin,0.06266583680020965
sympy,2024Q3,367,40,46.650375939849624,2.0,4.336968457954195,2.0,24.71117166212534,9069,532,1562,16009,9336,920,304,39,46.40240963855422,1.9333333333333333,4.551375110479603,2.0,27.75,8436,415,1439,14661,5937,801,Oscar Benjamin,0.06266583680020965
sympy,2024Q4,225,26,46.68681318681319,2.0,3.7733314834072913,3.0,23.40888888888889,5267,182,843,8199,4837,578,176,25,48.21551724137931,2.068627450980392,4.321274594634002,3.0,15.301136363636363,2693,116,525,5084,2349,390,Oscar Benjamin,0.06266583680020965
sympy,2025Q1,392,41,45.88826815642458,1.5,4.599454873243458,2.0,10.84438775510204,4251,179,653,8864,4095,659,373,40,46.07142857142857,1.5,4.643721949246119,2.0,8.788203753351207,3278,154,493,7180,3464,609,Oscar Benjamin,0.06266583680020965
sympy,2025Q2,406,46,50.286184210526315,1.2857142857142858,13.378192912797656,3.0,41.98522167487685,17046,304,2611,24677,16475,832,370,45,49.414746543778804,1.1123737373737375,14.495786526489645,2.5,41.38648648648649,15313,217,2382,22384,15013,649,Oscar Benjamin,0.06266583680020965
sympy,2025Q3,405,43,48.106017191977074,2.0,4.4075987168520925,5.0,43.74320987654321,17716,349,2880,31224,15869,895,355,42,48.066914498141266,2.0,4.780088975851802,5.0,38.177464788732394,13553,269,2405,26423,13000,759,Oscar Benjamin,0.06266583680020965
sympy,2025Q4,221,49,42.36805555555556,1.75,3.6637402451729435,2.0,11.438914027149321,2528,144,412,5762,2111,415,213,48,46.62068965517241,1.6666666666666667,3.677371470181254,2.0,10.901408450704226,2322,87,379,5394,1954,394,Oscar Benjamin,0.06266583680020965
sympy,2026Q1,250,52,58.10071942446043,1.8571428571428572,3.888897487400991,4.0,20.104,5026,139,567,8536,3611,1785,236,51,58.30769230769231,2.0,4.007576656550601,4.0,15.411016949152541,3637,130,379,6269,3289,478,Oscar Benjamin,0.06266583680020965
sympy,2026Q2,242,40,46.21072796934866,1.6666666666666667,4.564052186644545,4.0,15.632231404958677,3783,261,572,6565,3172,436,232,39,46.21072796934866,1.7083333333333335,4.656789208330246,4.0,15.982758620689655,3708,261,567,6368,3049,383,Oscar Benjamin,0.06266583680020965
ipython,2014Q1,620,34,45.36538461538461,2.0,4.6367342769169015,2.0,10.129032258064516,6280,624,1037,27743,23445,1146,620,34,45.36538461538461,2.0,4.6367342769169015,2.0,10.129032258064516,6280,624,1037,27743,23445,1146,Matthias Bussonnier,0.15774730945009582
ipython,2014Q2,420,46,47.526315789473685,1.7142857142857142,8.79720289770572,3.0,20.071428571428573,8430,988,1553,16175,14307,771,420,46,47.526315789473685,1.7142857142857142,8.79720289770572,3.0,20.071428571428573,8430,988,1553,16175,14307,771,Matthias Bussonnier,0.15774730945009582
ipython,2014Q3,336,42,48.2828947368421,2.0,8.076794435796135,4.0,14.44047619047619,4852,304,572,7167,3718,606,327,41,48.18811881188119,2.0,8.269520493280247,4.0,14.749235474006117,4823,303,569,7115,3285,592,Matthias Bussonnier,0.15774730945009582
ipython,2014Q4,585,43,47.83910386965377,1.9,3.6525883078538417,3.0,12.135042735042735,7099,491,1179,11455,12089,1019,574,42,47.77663934426229,1.9583333333333335,3.6761617767973083,3.0,12.289198606271777,7054,488,1176,11391,12021,999,Matthias Bussonnier,0.15774730945009582
ipython,2015Q1,408,31,48.02803738317757,2.0,12.729077553751656,2.0,96.96323529411765,39561,5029,9475,71134,67963,1077,397,30,48.03263032232392,2.0,13.071138571671582,2.0,99.52392947103274,39511,5026,9462,71062,67931,1059,Matthias Bussonnier,0.15774730945009582
ipython,2015Q2,207,24,47.66290983606557,1.875,13.389627352820828,2.0,50.84541062801932,10525,976,2536,20092,97975,538,179,23,47.84927234927235,2.0,15.059882705275093,2.0,57.66480446927374,10322,962,2485,19707,96905,495,Matthias Bussonnier,0.15774730945009582
ipython,2015Q3,75,22,41.18604651162791,1.0,6.386101486048965,2.0,13.146666666666667,986,129,233,1594,1635,109,71,21,41.18604651162791,1.0625,6.79629610585493,2.0,13.746478873239436,976,129,233,1571,1403,104,Matthias Bussonnier,0.15774730945009582
ipython,2015Q4,92,24,50.79710144927536,1.3333333333333333,3.4996322500053845,1.0,6.5,598,69,119,1247,767,136,67,23,50.544117647058826,1.3333333333333333,3.848996458087367,2.0,7.2835820895522385,488,68,103,893,493,90,Matthias Bussonnier,0.15774730945009582
ipython,2016Q1,153,17,49.43840579710145,2.0,5.290129787897476,2.0,8.790849673202615,1345,276,257,2242,1063,228,118,16,49.484962406015036,2.4038461538461537,5.978215618143432,3.0,10.067796610169491,1188,266,220,1982,891,183,Matthias Bussonnier,0.15774730945009582
ipython,2016Q2,226,21,46.78235294117647,1.6666666666666667,2.981674342091595,2.0,11.18141592920354,2527,170,462,3746,4206,349,105,20,47.24264705882353,2.0,3.57303864345531,3.0,16.457142857142856,1728,136,311,2534,3141,182,Matthias Bussonnier,0.15774730945009582
ipython,2016Q3,108,27,51.50666666666667,2.0,3.1488564601467823,2.0,6.305555555555555,681,75,155,1183,1010,157,85,26,51.94285714285714,2.0,3.2147083075654503,2.0,5.752941176470588,489,70,106,832,594,116,Matthias Bussonnier,0.15774730945009582
ipython,2016Q4,84,13,47.29032258064516,1.2,3.960908228306665,3.0,14.380952380952381,1208,62,198,1942,3707,329,72,12,47.29032258064516,1.2403846153846154,4.408395463411506,3.5,16.23611111111111,1169,62,197,1875,3647,313,Matthias Bussonnier,0.15774730945009582
ipython,2017Q1,177,15,46.833333333333336,1.619047619047619,3.353789146937314,2.0,10.418079096045197,1844,114,392,2844,1735,261,125,14,47.83018867924528,1.0,2.2513574571742887,2.0,4.552,569,53,73,898,1098,173,Matthias Bussonnier,0.15774730945009582
ipython,2017Q2,96,30,50.30612244897959,1.8571428571428572,2.8310266947708014,3.5,7.958333333333333,764,49,127,1587,857,173,65,29,51.857142857142854,2.0,2.9503791099773244,4.0,6.415384615384616,417,42,61,968,629,128,Matthias Bussonnier,0.15774730945009582
ipython,2017Q3,73,23,49.72727272727273,1.6956521739130435,3.3691376224843044,2.0,4.890410958904109,357,33,76,890,328,100,61,22,49.25925925925926,1.6956521739130435,3.394486052800114,2.0,5.278688524590164,322,27,70,761,306,85,Matthias Bussonnier,0.15774730945009582
ipython,2017Q4,50,18,50.82142857142857,1.875,2.295744979701319,2.0,10.42,521,56,75,879,856,125,50,18,50.82142857142857,1.875,2.295744979701319,2.0,10.42,521,56,75,879,856,125,Matthias Bussonnier,0.15774730945009582
ipython,2018Q1,59,12,54.625,2.0,9.86151726556832,4.0,12.898305084745763,761,48,125,1350,971,102,59,12,54.625,2.0,9.86151726556832,4.0,12.898305084745763,761,48,125,1350,971,102,Matthias Bussonnier,0.15774730945009582
ipython,2018Q2,66,17,51.55555555555556,1.125,1.8511642475171886,1.0,5.2272727272727275,345,9,47,614,409,96,45,16,51.55555555555556,1.5,2.10133805588351,1.0,5.066666666666666,228,9,33,395,179,55,Matthias Bussonnier,0.15774730945009582
ipython,2018Q3,79,18,48.878787878787875,1.078125,2.567161160831343,1.0,5.430379746835443,429,33,126,1178,657,116,32,17,48.1,1.078125,2.7431976129126867,1.0,5.25,168,10,66,564,301,41,Matthias Bussonnier,0.15774730945009582
ipython,2018Q4,127,35,49.701298701298704,1.5,3.771339823057936,2.0,14.51968503937008,1844,77,133,2440,1700,167,94,34,49.44927536231884,2.0,4.395324929971989,2.0,18.43617021276596,1733,69,123,2147,1613,123,Matthias Bussonnier,0.15774730945009582
ipython,2019Q1,50,16,50.4468085106383,1.75,2.8328722447143497,1.0,5.36,268,47,36,586,305,74,30,15,49.74285714285714,2.0384615384615383,2.8603810541310537,1.5,6.466666666666667,194,35,27,408,258,49,Matthias Bussonnier,0.15774730945009582
ipython,2019Q2,76,24,45.55813953488372,2.0,3.092047930283225,1.0,4.4868421052631575,341,43,42,2132,1723,128,27,23,40.785714285714285,2.5555555555555554,4.261111111111111,4.0,6.925925925925926,187,14,25,294,119,33,Matthias Bussonnier,0.15774730945009582
ipython,2019Q3,32,14,53.5,1.0,2.132828282828283,1.5,6.71875,215,14,46,407,700,65,19,13,54.77777777777778,1.0303030303030303,2.3728114478114484,2.0,7.2105263157894735,137,9,26,270,653,47,Matthias Bussonnier,0.15774730945009582
ipython,2019Q4,97,23,50.00826446280992,1.5,2.971210562414266,2.0,5.835051546391752,566,121,110,1204,1085,144,58,22,49.923809523809524,3.0,4.056203703703703,2.0,7.275862068965517,422,105,96,985,867,83,Matthias Bussonnier,0.15774730945009582
ipython,2020Q1,83,23,55.96666666666667,1.5,2.1030423280423283,1.0,3.6626506024096384,304,30,32,715,623,111,73,22,55.892857142857146,1.5,2.2513975155279504,1.0,4.0,292,28,32,699,590,101,Matthias Bussonnier,0.15774730945009582
ipython,2020Q2,81,22,48.265060240963855,2.0,3.216980358576997,2.0,13.814814814814815,1119,83,204,2046,1079,142,44,21,46.787234042553195,2.0,3.5559829059829062,4.0,16.113636363636363,709,47,137,1093,658,81,Matthias Bussonnier,0.15774730945009582
ipython,2020Q3,46,12,52.75,1.3666666666666667,2.301815233951759,2.0,7.6521739130434785,352,20,44,552,362,55,25,11,54.083333333333336,1.4166666666666665,2.3978174603174605,1.0,4.12,103,12,13,195,98,28,Matthias Bussonnier,0.15774730945009582
ipython,2020Q4,111,32,53.39393939393939,1.3666666666666667,4.549276994123485,1.0,6.72972972972973,747,33,150,1560,939,147,87,31,53.39393939393939,1.2916666666666665,4.974665659111147,1.0,6.666666666666667,580,33,140,1201,652,107,Matthias Bussonnier,0.15774730945009582
ipython,2021Q1,58,14,53.5,1.8,3.1091454644646137,3.0,7.172413793103448,416,10,114,785,545,72,50,13,53.5,2.0,3.2737030411449015,3.5,7.72,386,10,108,635,420,62,Matthias Bussonnier,0.15774730945009582
ipython,2021Q2,57,17,49.166666666666664,2.5,3.326739152320547,3.0,8.368421052631579,477,30,107,780,477,97,31,16,48.125,2.8,3.691758241758242,3.0,5.580645161290323,173,16,22,278,160,33,Matthias Bussonnier,0.15774730945009582
ipython,2021Q3,91,19,37.55384615384615,2.0,3.0585457187569864,2.0,7.923076923076923,721,65,141,1739,949,131,72,18,33.372549019607845,1.8,2.9068662818662814,2.0,8.291666666666666,597,51,100,1051,569,105,Matthias Bussonnier,0.15774730945009582
ipython,2021Q4,278,32,43.65384615384615,1.3333333333333333,2.4639905693580935,0.0,4.874100719424461,1355,52,182,5110,8944,456,192,31,43.85,1.3333333333333333,2.390185947460195,0.0,3.1927083333333335,613,40,62,3845,4981,302,Matthias Bussonnier,0.15774730945009582
ipython,2022Q1,95,30,47.04761904761905,2.0,3.2690421732675254,1.0,7.021052631578947,667,21,75,1759,1197,207,50,29,43.2,2.5,4.105459305459306,3.0,7.02,351,10,43,1054,679,131,Matthias Bussonnier,0.15774730945009582
ipython,2022Q2,41,17,47.857142857142854,1.9285714285714286,2.460014005602241,2.0,4.975609756097561,204,14,27,478,380,69,24,16,45.666666666666664,2.0,2.218840579710145,4.0,4.458333333333333,107,9,12,136,106,27,Matthias Bussonnier,0.15774730945009582
ipython,2022Q3,42,16,60.27058823529412,2.0,3.087283691718118,3.0,22.61904761904762,950,85,190,1657,584,100,33,15,60.36144578313253,2.5,3.240460341116079,4.0,27.939393939393938,922,83,186,1575,500,50,Matthias Bussonnier,0.15774730945009582
ipython,2022Q4,118,17,50.97945205479452,2.0,3.180499292805193,3.0,19.449152542372882,2295,146,302,4579,1889,195,92,16,51.32374100719424,2.0,3.140620741979438,3.5,22.032608695652176,2027,139,265,3902,1537,148,Matthias Bussonnier,0.15774730945009582
ipython,2023Q1,112,19,52.22222222222222,1.75,5.589795125728577,3.0,21.973214285714285,2461,117,393,3966,1974,194,78,18,52.21904761904762,1.75,7.216025880108523,3.5,25.923076923076923,2022,105,348,3316,1630,129,Matthias Bussonnier,0.15774730945009582
ipython,2023Q2,39,15,49.21568627450981,1.5,3.7364992754266115,3.0,18.0,702,51,129,1016,302,60,25,14,47.5625,1.5384615384615385,2.673400129282482,3.0,9.2,230,16,31,339,112,36,Matthias Bussonnier,0.15774730945009582
ipython,2023Q3,49,18,57.65217391304348,2.0,3.6002164502164504,3.0,10.693877551020408,524,23,44,774,342,64,34,17,59.583333333333336,2.0,3.4586580086580088,2.5,8.764705882352942,298,12,26,510,273,41,Matthias Bussonnier,0.15774730945009582
ipython,2023Q4,52,10,62.516129032258064,1.25,2.3034447821681865,2.0,7.211538461538462,375,31,56,676,455,84,16,9,63.714285714285715,2.0,1.8944444444444446,1.0,3.75,60,14,19,99,74,17,Matthias Bussonnier,0.15774730945009582
ipython,2024Q1,69,11,54.870370370370374,1.8333333333333333,2.7408828122575035,2.0,12.159420289855072,839,54,123,1311,744,110,33,10,58.48148148148148,2.0,2.7049231328942707,2.0,12.272727272727273,405,27,66,722,394,49,Matthias Bussonnier,0.15774730945009582
ipython,2024Q2,55,14,45.7625,2.0,3.2848432055749135,1.0,6.9818181818181815,384,80,53,1074,700,107,44,13,47.986111111111114,2.0,2.964285714285714,1.0,6.2727272727272725,276,72,38,905,560,94,Matthias Bussonnier,0.15774730945009582
ipython,2024Q3,37,15,61.193548387096776,2.083333333333333,26.511967418546366,4.0,38.0,1406,31,135,4012,904,47,37,15,61.193548387096776,2.083333333333333,26.511967418546366,4.0,38.0,1406,31,135,4012,904,47,Matthias Bussonnier,0.15774730945009582
ipython,2024Q4,88,13,58.529411764705884,1.1515151515151516,2.03876379923034,1.5,12.284090909090908,1081,68,154,2121,3690,237,88,13,58.529411764705884,1.1515151515151516,2.03876379923034,1.5,12.284090909090908,1081,68,154,2121,3690,237,Matthias Bussonnier,0.15774730945009582
ipython,2025Q1,263,20,50.6551724137931,1.5,6.1790132414123695,1.0,25.88212927756654,6807,348,641,30702,30314,636,263,20,50.6551724137931,1.5,6.1790132414123695,1.0,25.88212927756654,6807,348,641,30702,30314,636,Matthias Bussonnier,0.15774730945009582
ipython,2025Q2,63,12,51.84285714285714,1.6666666666666667,3.984060723856642,2.0,11.285714285714286,711,70,114,1594,326,84,63,12,51.84285714285714,1.6666666666666667,3.984060723856642,2.0,11.285714285714286,711,70,114,1594,326,84,Matthias Bussonnier,0.15774730945009582
ipython,2025Q3,94,12,43.56140350877193,2.0625,3.881253014227152,1.0,10.0,940,57,100,2308,637,121,94,12,43.56140350877193,2.0625,3.881253014227152,1.0,10.0,940,57,100,2308,637,121,Matthias Bussonnier,0.15774730945009582
ipython,2025Q4,163,15,55.32876712328767,1.7222222222222223,3.61241455942882,2.0,8.815950920245399,1437,73,136,2919,1398,253,163,15,55.32876712328767,1.7222222222222223,3.61241455942882,2.0,8.815950920245399,1437,73,136,2919,1398,253,Matthias Bussonnier,0.15774730945009582
ipython,2026Q1,65,14,55.93939393939394,1.1801948051948052,2.3809883531006295,2.0,8.8,572,33,49,754,519,113,65,14,55.93939393939394,1.1801948051948052,2.3809883531006295,2.0,8.8,572,33,49,754,519,113,Matthias Bussonnier,0.15774730945009582
