name,found,repository_url,downloads,stargazers_count,forks_count,subscribers_count,open_issues_count,total_committers,total_commits,archived
twilio,True,https://github.com/twilio/twilio-python,20138200.0,2077.0,811.0,107.0,67.0,136.0,1448.0,False
twine,True,https://github.com/pypa/twine,24865752.0,1788.0,335.0,37.0,53.0,129.0,904.0,False
twisted,True,https://github.com/twisted/twisted,13007812.0,5546.0,1165.0,174.0,2760.0,282.0,26224.0,False
typed-ast,True,https://github.com/python/typed_ast,3392243.0,233.0,53.0,8.0,1.0,29.0,200.0,True
typeguard,True,https://github.com/agronholm/typeguard,60344588.0,1785.0,144.0,16.0,42.0,40.0,640.0,False
typer,True,https://github.com/fastapi/typer,325619539.0,19913.0,972.0,74.0,43.0,70.0,789.0,False
types-pyyaml,True,https://github.com/python/typeshed,76971185.0,5118.0,2079.0,74.0,372.0,1512.0,9549.0,False
types-requests,True,https://github.com/python/typeshed,145712339.0,5118.0,2079.0,74.0,372.0,1512.0,9549.0,False
types-setuptools,True,https://github.com/python/typeshed,29701152.0,5111.0,2078.0,73.0,370.0,1512.0,9549.0,False
types-toml,True,https://github.com/python/typeshed,79991726.0,5111.0,2078.0,73.0,370.0,1512.0,9549.0,False
typing,True,https://github.com/python/typing,4308166.0,1781.0,303.0,56.0,225.0,111.0,870.0,False
typing-extensions,True,https://github.com/python/typing_extensions,1674262558.0,581.0,143.0,17.0,18.0,67.0,384.0,False
typing-inspect,True,https://github.com/ilevkivskyi/typing_inspect,79321700.0,375.0,43.0,11.0,24.0,18.0,77.0,False
typing-inspection,True,https://github.com/pydantic/typing-inspection,824351825.0,67.0,6.0,3.0,6.0,,,False
tzdata,True,https://github.com/python/tzdata,421356270.0,115.0,27.0,8.0,6.0,4.0,104.0,False
tzlocal,True,https://github.com/regebro/tzlocal,194729435.0,220.0,66.0,5.0,3.0,30.0,262.0,False
u-msgpack-python,True,https://github.com/vsergeev/u-msgpack-python,490012.0,268.0,42.0,15.0,2.0,14.0,157.0,False
ua-parser,True,https://github.com/ua-parser/uap-python,20821498.0,648.0,158.0,25.0,12.0,39.0,208.0,False
ujson,True,https://github.com/ultrajson/ultrajson,29441421.0,4254.0,363.0,87.0,28.0,,,False
umap-learn,True,https://github.com/lmcinnes/umap,6200348.0,8255.0,868.0,123.0,525.0,138.0,1517.0,False
undetected-chromedriver,True,https://github.com/ultrafunkamsterdam/undetected-chromedriver,2050589.0,12822.0,1342.0,140.0,1141.0,17.0,283.0,False
undetected-playwright,True,https://github.com/QIN2DIM/undetected-playwright,49487.0,221.0,35.0,4.0,9.0,,,False
unicodecsv,True,https://github.com/jdunck/python-unicodecsv,6236160.0,595.0,90.0,25.0,26.0,16.0,67.0,False
unidecode,True,https://github.com/avian2/unidecode,28508582.0,506.0,62.0,11.0,19.0,26.0,267.0,False
unidiff,True,https://github.com/matiasb/python-unidiff,62207909.0,286.0,77.0,7.0,24.0,27.0,92.0,False
unittest2,True,,1182563.0,,,,,,,
unstructured,True,https://github.com/Unstructured-IO/unstructured,4307457.0,15391.0,1317.0,77.0,303.0,116.0,1621.0,False
untokenize,True,https://github.com/myint/untokenize,445212.0,9.0,3.0,0.0,5.0,,,False
uritemplate,True,https://github.com/python-hyper/uritemplate,153516005.0,247.0,39.0,10.0,8.0,20.0,178.0,False
urllib3,True,https://github.com/urllib3/urllib3,1632895970.0,4054.0,1542.0,97.0,226.0,393.0,3475.0,False
urllib5,True,,227.0,,,,,,,
user-agents,True,https://github.com/selwin/python-user-agents,10173234.0,1513.0,196.0,40.0,47.0,33.0,123.0,False
uuid,True,,2659166.0,,,,,,,
uvicorn,True,https://github.com/Kludex/uvicorn,572802370.0,10939.0,1022.0,96.0,88.0,198.0,1214.0,False
uvloop,True,https://github.com/MagicStack/uvloop,240487703.0,11888.0,612.0,215.0,155.0,70.0,950.0,False
vadersentiment,True,https://github.com/cjhutto/vaderSentiment,942178.0,5054.0,1057.0,144.0,56.0,11.0,123.0,False
validators,True,https://github.com/python-validators/validators,24882186.0,1124.0,189.0,13.0,33.0,43.0,251.0,False
vector-quantize-pytorch,True,https://github.com/lucidrains/vector-quantizer-pytorch,945896.0,3997.0,337.0,30.0,52.0,5.0,87.0,False
vega-datasets,True,https://github.com/altair-viz/vega_datasets,177081.0,189.0,60.0,1.0,12.0,,,True
vertexai,True,https://github.com/googleapis/python-aiplatform,4067804.0,905.0,463.0,68.0,316.0,113.0,2363.0,False
vine,True,https://github.com/celery/vine,46464748.0,128.0,47.0,12.0,13.0,28.0,222.0,False
virtualenv,True,https://github.com/pypa/virtualenv,393747440.0,4611.0,1090.0,170.0,22.0,120.0,661.0,False
virtualenv-clone,True,https://github.com/edwardgeorge/virtualenv-clone,1382458.0,224.0,56.0,7.0,25.0,19.0,91.0,False
visualdl,True,,177741.0,4837.0,627.0,146.0,157.0,39.0,843.0,False
vllm,True,https://github.com/vllm-project/vllm,3716938.0,90738.0,21575.0,598.0,7324.0,701.0,4106.0,False
vocos,True,https://github.com/charactr-platform/vocos,325190.0,1002.0,116.0,31.0,49.0,,,False
volcengine,True,https://github.com/Volcengine/volc-sdk-python,471703.0,204.0,36.0,0.0,6.0,67.0,455.0,False
volcengine-python-sdk,True,https://github.com/volcengine/volcengine-python-sdk,465405.0,188.0,29.0,5.0,4.0,1.0,62.0,False
w3lib,True,https://github.com/scrapy/w3lib,7445168.0,418.0,120.0,21.0,20.0,45.0,358.0,False
waitress,True,https://github.com/Pylons/waitress,7410990.0,1442.0,165.0,38.0,16.0,59.0,867.0,False
wandb,True,https://github.com/wandb/wandb,22044285.0,11246.0,897.0,64.0,944.0,203.0,7115.0,False
watchdog,True,https://github.com/gorakhargosh/watchdog,99027477.0,7405.0,776.0,123.0,244.0,159.0,1430.0,False
watchfiles,True,https://github.com/samuelcolvin/watchfiles,336099569.0,2534.0,146.0,15.0,50.0,48.0,253.0,False
watchgod,True,https://github.com/samuelcolvin/watchfiles,467024.0,2530.0,143.0,15.0,49.0,48.0,253.0,False
wavmark,True,https://github.com/wavmark/wavmark,40599.0,277.0,36.0,11.0,10.0,,,False
wcmatch,True,https://github.com/facelessuser/wcmatch,42008683.0,166.0,15.0,4.0,1.0,3.0,486.0,False
wcwidth,True,https://github.com/jquast/wcwidth,263820990.0,466.0,73.0,11.0,1.0,20.0,322.0,False
weasyprint,True,https://github.com/Kozea/WeasyPrint,34456761.0,9547.0,865.0,130.0,137.0,125.0,4499.0,False
weaviate-client,True,https://github.com/weaviate/weaviate-python-client,100580778.0,226.0,138.0,26.0,79.0,49.0,2344.0,False
webdataset,True,https://github.com/webdataset/webdataset,2410774.0,2002.0,153.0,21.0,96.0,34.0,715.0,False
webdriver-manager,True,https://github.com/SergeyPirogov/webdriver_manager,10210106.0,2182.0,486.0,30.0,2.0,69.0,476.0,False
webencodings,True,https://github.com/SimonSapin/python-webencodings,97477848.0,35.0,28.0,8.0,17.0,,,False
webrtcvad,True,https://github.com/wiseman/py-webrtcvad,477680.0,2498.0,428.0,48.0,51.0,8.0,71.0,False
websocket-client,True,https://github.com/websocket-client/websocket-client,203042193.0,3706.0,775.0,76.0,33.0,228.0,1021.0,False
websockets,True,https://github.com/python-websockets/websockets,480153832.0,5715.0,603.0,107.0,2.0,76.0,1510.0,False
wecom-aibot-python-sdk,True,https://github.com/WecomTeam/wecom-aibot-python-sdk,154786.0,,,,,,,
werkzeug,True,https://github.com/pallets/werkzeug,228505310.0,6652.0,1731.0,223.0,4.0,488.0,4136.0,False
wetext,True,https://github.com/pengzhendong/wetext,270569.0,32.0,7.0,5.0,0.0,,,False
wetextprocessing,True,https://github.com/wenet-e2e/WeTextProcessing,75319.0,809.0,115.0,7.0,4.0,8.0,81.0,False
wheel,True,https://github.com/pypa/wheel,545870361.0,475.0,143.0,33.0,48.0,70.0,815.0,False
whisper,True,,691821.0,1507.0,490.0,104.0,17.0,138.0,736.0,False
whisper-timestamped,True,https://github.com/linto-ai/whisper-timestamped,110484.0,2841.0,211.0,35.0,49.0,7.0,225.0,False
whisperx,True,https://github.com/m-bain/whisperx,1054474.0,23900.0,2410.0,162.0,218.0,84.0,290.0,False
widgetsnbextension,True,,40562009.0,,,,,,,
wifi,True,,8563.0,,,,,,,
wikipedia,True,https://github.com/goldsmith/Wikipedia,1005260.0,2883.0,519.0,83.0,198.0,23.0,161.0,False
wolframalpha,True,https://github.com/jaraco/wolframalpha,148351.0,154.0,26.0,6.0,3.0,24.0,550.0,False
wordcloud,True,https://github.com/amueller/word_cloud,1853357.0,10535.0,2315.0,211.0,138.0,76.0,447.0,False
wordninja,True,https://github.com/keredson/wordninja,1020394.0,870.0,112.0,8.0,19.0,6.0,15.0,False
wrapt,True,https://github.com/GrahamDumpleton/wrapt,454768416.0,2295.0,252.0,38.0,0.0,29.0,675.0,False
wsgi-request-logger,True,https://github.com/pklaus/wsgi-request-logger,39687.0,48.0,18.0,6.0,9.0,,,False
wsgiref,True,,322073.0,,,,,,,
wtforms,True,https://github.com/pallets-eco/wtforms,14330556.0,1580.0,407.0,45.0,25.0,177.0,1442.0,False
wxpython,True,https://github.com/wxWidgets/Phoenix,318319.0,2623.0,564.0,96.0,622.0,135.0,4652.0,False
x-clip,True,https://github.com/lucidrains/x-clip,34276.0,713.0,48.0,25.0,8.0,1.0,67.0,False
x-transformers,True,,1365209.0,5613.0,482.0,56.0,70.0,25.0,560.0,False
x2paddle,True,https://github.com/PaddlePaddle/x2paddle,18491.0,773.0,164.0,20.0,275.0,44.0,1795.0,False
xdg-base-dirs,True,https://github.com/srstevenson/xdg-base-dirs,500840.0,160.0,12.0,1.0,0.0,6.0,346.0,False
xformers,True,https://github.com/facebookresearch/xformers,1755286.0,10546.0,783.0,76.0,377.0,81.0,743.0,False
xgboost,True,https://github.com/dmlc/xgboost,43297283.0,28738.0,8893.0,887.0,430.0,647.0,6612.0,False
xinference-client,True,https://github.com/xorbitsai/inference-client,200595.0,8.0,8.0,3.0,0.0,,,False
xlrd,True,,84586073.0,,,,,,,
xlsxwriter,True,https://github.com/jmcnamara/XlsxWriter,91776371.0,3969.0,670.0,109.0,28.0,54.0,1356.0,False
xmlrunner,True,https://github.com/pycontribs/xmlrunner,271346.0,3.0,9.0,5.0,7.0,,,False
xmlsec,True,https://github.com/mehcode/python-xmlsec,11208005.0,105.0,104.0,8.0,32.0,36.0,310.0,False
xmltodict,True,https://github.com/martinblech/xmltodict,111017260.0,5751.0,475.0,98.0,5.0,53.0,217.0,False
xmltojson,True,https://github.com/shanahanjrs/xmltojson,569253.0,12.0,3.0,2.0,3.0,4.0,19.0,False
xxhash,True,https://github.com/ifduyue/python-xxhash,157804960.0,466.0,40.0,14.0,8.0,12.0,311.0,False
yacs,True,https://github.com/rbgirshick/yacs,2297867.0,1338.0,90.0,13.0,30.0,,,False
yahp,True,https://github.com/mosaicml/yahp,10682.0,43.0,8.0,10.0,12.0,13.0,91.0,True
yapf,True,https://github.com/google/yapf,8767283.0,13982.0,902.0,196.0,417.0,165.0,1133.0,False
yarg,True,https://github.com/kura/yarg,1142699.0,23.0,6.0,1.0,2.0,5.0,115.0,False
yarl,True,https://github.com/aio-libs/yarl,535160920.0,1497.0,210.0,23.0,80.0,100.0,1646.0,False
yaspin,True,https://github.com/pavdmyt/yaspin,5510465.0,914.0,43.0,8.0,9.0,21.0,378.0,False
yellowbrick,True,https://github.com/DistrictDataLabs/yellowbrick,461694.0,4399.0,569.0,103.0,117.0,116.0,792.0,False
yfinance,True,https://github.com/ranaroussi/yfinance,25077600.0,25125.0,3413.0,272.0,104.0,84.0,671.0,False
youtube-transcript-api,True,https://github.com/jdepoix/youtube-transcript-api,27292955.0,8146.0,826.0,50.0,31.0,20.0,231.0,False
yt-dlp,True,https://github.com/yt-dlp/yt-dlp,14935277.0,188890.0,16351.0,940.0,2624.0,1315.0,20090.0,False
zarr,True,https://github.com/zarr-developers/zarr-python,5748406.0,2046.0,450.0,37.0,515.0,101.0,1703.0,False
zhipuai,True,,328603.0,0.0,0.0,1.0,0.0,,,False
zibai-server,True,https://github.com/abersheeran/zibai,913.0,63.0,0.0,2.0,1.0,1.0,108.0,False
zipp,True,https://github.com/jaraco/zipp,472529321.0,67.0,67.0,3.0,12.0,34.0,705.0,False
zmq,True,https://github.com/zeromq/pyzmq,467262.0,4167.0,667.0,100.0,59.0,203.0,2767.0,False
zstandard,True,https://github.com/indygreg/python-zstandard,174512189.0,465.0,78.0,18.0,51.0,34.0,1336.0,False
